run,model_name,voxel_size,fold_id,epoch,train_loss,test_loss,aucroc,aps,accuracy,precision,recall,f1
vs_1_linear,linear,1,0,8,0.17815104994094416,0.44481034804981195,0.9047590268466985,0.9234856896469953,0.8235294117647058,0.794543429844098,0.9048826886493342,0.8461310406166618
vs_1_linear,linear,1,1,1,0.5068947542425837,0.4867927361134708,0.9542909290084549,0.957498378862635,0.7548518896833504,0.6893374286967968,0.9924194567277321,0.813568099430347
vs_1_linear,linear,1,1,2,0.39439618089675044,0.45977764376086006,0.9254239328313851,0.9383944830519256,0.7970718420156623,0.7417932386085252,0.9564118761844599,0.8355408388520972
vs_1_linear,linear,1,1,3,0.3329843150647423,0.4598890809820817,0.9249415176576083,0.9348647232939302,0.8076268300987403,0.7522299306243806,0.9589387239418825,0.84309913912802
vs_1_linear,linear,1,1,4,0.28835265099897966,0.4574778821016922,0.921636693785802,0.9326444872258794,0.8147769833163092,0.7611865258924082,0.9564118761844599,0.8477043673012318
vs_1_linear,linear,1,1,5,0.25055120394326125,0.46378891171120623,0.9227650507469038,0.931568577262641,0.81886278515492,0.764735516372796,0.9589387239418825,0.850896860986547
vs_1_linear,linear,1,1,6,0.2227646896620588,0.4723025437354672,0.9270867255580199,0.9337040662075952,0.818522301668369,0.7617148554336989,0.965255843335439,0.8514906659236556
vs_1_linear,linear,1,1,7,0.19975973384336082,0.4707791381467269,0.9207836027362365,0.9283204042466155,0.8239700374531835,0.7700101317122594,0.9602021478205938,0.8546527973010964
vs_1_linear,linear,1,2,1,0.5113621829636817,0.49006197402635127,0.9274309563899412,0.945135006242598,0.766383701188455,0.7091412742382271,0.9636135508155583,0.8170212765957446
vs_1_linear,linear,1,2,2,0.400340844809208,0.46744179984346107,0.9178808949548964,0.936664063834557,0.8030560271646859,0.7524900398406374,0.9479297365119197,0.8389783453636869
vs_1_linear,linear,1,2,3,0.33737961397149463,0.46830775606999947,0.8924032293565712,0.920684200531706,0.8071307300509338,0.7766990291262136,0.903387703889586,0.8352668213457076
vs_1_linear,linear,1,2,4,0.29181024322711024,0.4617272878542078,0.8946581694678509,0.9204826260436474,0.8142614601018676,0.7900277008310249,0.8946047678795483,0.8390703147984702
vs_1_linear,linear,1,2,5,0.25590513243360025,0.45412905643687695,0.9135275046041456,0.9292954755374767,0.8271646859083192,0.7835859905906952,0.9404015056461732,0.8548617051611064
vs_1_linear,linear,1,2,6,0.2265170956098234,0.45586088868814606,0.9081005101476948,0.925747820704894,0.8234295415959253,0.7880901287553648,0.9215809284818067,0.849624060150376
vs_1_linear,linear,1,2,7,0.20136338914795146,0.45430315586872605,0.9083638031961083,0.9235264420017443,0.8244482173174873,0.789049919484702,0.9222082810539524,0.8504483656349436
vs_1_linear,linear,1,2,8,0.1814543836017751,0.45145972211232327,0.8993041076501723,0.918092380509234,0.8241086587436333,0.7969094922737306,0.9058971141781681,0.8479154433352907
vs_1_linear,linear,1,2,9,0.1642533645390259,0.4551505042315589,0.8911926385678345,0.9128868311233336,0.8285229202037352,0.8102564102564103,0.8920953575909661,0.8492087190206031
vs_1_linear,linear,1,2,10,0.14946301312789304,0.45822321868831645,0.8986948651818857,0.9160872750676936,0.8251273344651953,0.800222593210907,0.9021329987452948,0.8481273960483633
vs_1_linear,linear,1,2,11,0.13693460409641323,0.45994307580070437,0.8935142145740828,0.912769069481755,0.8261460101867573,0.8053047404063205,0.8952321204516939,0.8478906714200832
vs_1_linear,linear,1,3,1,0.5043242501155233,0.5059656625805266,0.9572714943872163,0.9641119668006928,0.7371099050203528,0.6726649528706083,0.9930423782416192,0.8020434227330779
vs_1_linear,linear,1,3,2,0.39347714854433313,0.4683153742244552,0.9258601710972517,0.9421667112966242,0.7947761194029851,0.737585199610516,0.9582542694497154,0.8335625859697386
vs_1_linear,linear,1,3,3,0.33337914707667554,0.4591379897145374,0.9189455804503646,0.93583670379587,0.8137720488466758,0.7646153846153846,0.9430740037950665,0.8445199660152931
vs_1_linear,linear,1,3,4,0.2882727943175862,0.45864694931553224,0.9189020866387474,0.9339834096863389,0.8198778833107191,0.770618556701031,0.9456040480708412,0.8491905708605509
vs_1_linear,linear,1,3,5,0.2510945529179824,0.45829384706872683,0.9103148350450925,0.9281776956074876,0.8273405698778833,0.7854100106496272,0.9329538266919671,0.8528476438276958
vs_1_linear,linear,1,3,6,0.22195612160356595,0.4601237496722173,0.9139757184229145,0.9287675088497368,0.8225915875169606,0.7781282860147214,0.9361163820366857,0.8498420901521677
vs_1_linear,linear,1,3,7,0.19947421391749956,0.4646966780705908,0.881490468146104,0.9093270675495378,0.8293758480325645,0.8152046783625732,0.8817204301075269,0.8471589182619265
vs_1_linear,linear,1,3,8,0.178271247867252,0.46361098462085987,0.8918054420012335,0.9133911294464455,0.8331071913161465,0.8084985835694051,0.9025932953826692,0.8529587567244471
vs_1_linear,linear,1,4,1,0.500412669184219,0.48394271825004104,0.9462179537556694,0.9562517920277964,0.75963794837412,0.6941124391323594,0.9836888331242158,0.8139112379963664
vs_1_linear,linear,1,4,2,0.3912246564812219,0.46855536240415674,0.9267826704352987,0.9415066109654037,0.7877975192758967,0.7274017983909133,0.9642409033877039,0.8292419746425681
vs_1_linear,linear,1,4,3,0.32889792901473985,0.46091683524323884,0.9071965334366726,0.930080865764515,0.8045591686221925,0.7598971722365039,0.9272271016311167,0.8352641989262504
